Iqbal Hotel,6.939294,79.860541,Asian Restaurant,Food,267,74,Hotels & Restaurants
Masjid Saad Bin Abi Wakkas,6.938273,79.862526,Mosque,Professional & Other Places,538,16,Residential
Rauf Nana Hotel,6.936985,79.859928,Asian Restaurant,Food,21,15,Hotels & Restaurants
ginthupitiya road,6.943182,79.858167,Road,Travel & Transport,14,6,Transportation
Adlo Color Separation,6.937457,79.859228,Office,Professional & Other Places,777,17,Professional
Manimalar Lodge,6.942925,79.86047,Hotel,Travel & Transport,2,2,Hotels & Restaurants
Prince Plastics Industries Stores,6.940236,79.860508,Storage Facility,Shop & Service,171,10,Commercial & Mercantile
Gangadara Associates (Law Firm),6.936873,79.859955,Lawyer,Shop & Service,23,2,Commercial & Mercantile
Gas Kade Boarder,6.937366,79.861481,Social Club,Professional & Other Places,141,7,Professional
OJPL. BORDER,6.938825,79.861552,Lounge,Nightlife Spot,2002,24,Recreation
Sri Kathir Velayutha Swami Temple,6.941427,79.857286,Temple,Professional & Other Places,14,12,Residential
Hameedia's,6.941955,79.861563,Clothing Store,Shop & Service,23,22,Commercial & Mercantile
Aluth Kade Tea Pot,6.939226,79.862821,Asian Restaurant,Food,239,46,Hotels & Restaurants
Asian Groups of Companies (PVT) LTD,6.941998,79.860584,Furniture / Home Store,Shop & Service,53,41,Commercial & Mercantile
panadora,6.938439,79.862694,Road,Travel & Transport,3,3,Transportation
Asian Hardware,6.941976,79.860134,Road,Travel & Transport,46,37,Transportation
The Grand Mosque,6.940552,79.858933,Mosque,Professional & Other Places,58,41,Residential
Armour Street Bus Stop,6.943196,79.86514,Bus Stop,Travel & Transport,2533,457,Transportation
Armour Street,6.942301,79.865441,Road,Travel & Transport,337,93,Transportation
Sangaraja Mawatha,6.938963,79.866015,Road,Travel & Transport,94,19,Transportation
Sri Vaani Villas,6.941613,79.864599,Indian Restaurant,Food,518,238,Hotels & Restaurants
sea crest apartment,6.943524,79.864079,Residential Building (Apartment / Condo),Residence,41,2,Professional
A Baur & Co Ltd,6.942424,79.865687,Office,Professional & Other Places,123,27,Professional
Sulaimans Hospital,6.942034,79.865758,Hospital,Professional & Other Places,104,64,Hospitals
R. Premadasa (Khettarama) International Cricket Stadium,6.939612,79.872215,Cricket Ground,Arts & Entertainment,3045,1584,Recreation
Grandpass Junction,6.942085,79.865211,Road,Travel & Transport,1146,273,Transportation
Messenger Street,6.941831,79.864571,Road,Travel & Transport,67,15,Transportation
Stadium Road,6.943863,79.865408,Road,Travel & Transport,12,5,Transportation
Ketharama International Cricket Stadium,6.940935,79.871697,Playground,Outdoors & Recreation,12,12,Recreation
Brighten Rest,6.941562,79.864139,Hotel,Travel & Transport,67,27,Hotels & Restaurants
Mihiri Food,6.943727,79.864856,Sri Lankan Restaurant,Food,3,2,Hotels & Restaurants
Sri Vajiragnana Mawatha Colombo -10,6.942566,79.86549,Road,Travel & Transport,8,6,Transportation
Unilever Srilanka Limited,6.942547,79.870057,Office,Professional & Other Places,1633,176,Professional
the joint,6.939134,79.864548,Residential Building (Apartment / Condo),Residence,39,5,Professional
Chinna Chinna Aasai,6.941622,79.864396,Chaat Place,Food,4,4,Commercial & Mercantile
Mascons Limited,6.940768,79.865892,Chaat Place,Food,34,16,Commercial & Mercantile
Virtusa|Polaris,6.940592,79.879768,Office,Professional & Other Places,17026,696,Professional
Orion City,6.941225,79.879572,Coworking Space,Professional & Other Places,4555,618,Professional
V+ Team Area,6.940612,79.879523,Coworking Space,Professional & Other Places,2771,46,Professional
Virtusa Gym,6.940326,79.879671,Gym,Outdoors & Recreation,1919,111,Recreation
ISM APAC,6.941447,79.879977,Office,Professional & Other Places,496,15,Professional
Orion Food Court,6.941276,79.880337,Food Court,Food,3960,356,Administration
Dematagoda Railway Station,6.937588,79.878888,Train Station,Travel & Transport,3466,543,Transportation
Virtusa Cafeteria,6.940741,79.879873,Cafeteria,Food,2159,219,Commercial & Mercantile
Virtusa EAG,6.940629,79.879569,Building,Professional & Other Places,393,14,Professional
Virtusa Office 04,6.941203,79.880786,Coworking Space,Professional & Other Places,750,41,Professional
Virtusa Anton Building,6.941882,79.879643,Tech Startup,Professional & Other Places,704,110,Professional
NYL Project Area - Virtusa,6.941081,79.880748,Coworking Space,Professional & Other Places,360,6,Professional
Dematagoda Flyover,6.936985,79.878341,Road,Travel & Transport,910,209,Transportation
HelloCorp,6.940743,79.878888,Office,Professional & Other Places,885,32,Professional
Cherubium Lanka (Pvt) Ltd.,6.938231,79.877953,Building,Professional & Other Places,52,4,Professional
SimCentric Technologies,6.941236,79.879583,Office,Professional & Other Places,330,4,Professional
Virtusa Car Park,6.940718,79.879856,Parking,Professional & Other Places,1085,123,Recreation
Bellatrix Fitness Centre,6.94151,79.880168,Gym,Outdoors & Recreation,92,7,Recreation
Ascon Food city,6.93759,79.878249,Market,Shop & Service,12,3,Commercial & Mercantile
Juiceez,6.941419,79.880059,Juice Bar,Food,229,56,Hotels & Restaurants
CSGi Area,6.940846,79.879813,Coworking Space,Professional & Other Places,45,2,Professional
Flower Dream Restaurant,6.939532,79.875919,Chinese Restaurant,Food,241,76,Hotels & Restaurants
5th Floor - Virtusa Main,6.94085,79.879758,Chinese Restaurant,Food,39,3,Hotels & Restaurants
Commercial Bank,6.939521,79.878443,Bank,Shop & Service,180,75,Commercial & Mercantile
Virtusa Office 4 - New York Conference Room,6.939282,79.878566,Conference Room,Professional & Other Places,2,2,Professional
TIM Asia Pacific,6.93971,79.878194,Conference Room,Professional & Other Places,2,2,Professional
Baseline Road,6.940085,79.877598,Road,Travel & Transport,30,18,Transportation
Virtusa Office 3,6.941845,79.881032,Office,Professional & Other Places,679,53,Professional
Pearson Lanka,6.941902,79.881048,Office,Professional & Other Places,1445,85,Professional
EFL Logistics Park,6.941392,79.885751,Office,Professional & Other Places,417,10,Professional
wennawatta,6.938987,79.901393,Nursery School,Professional & Other Places,394,16,Education
National Saving Bank,6.937143,79.90048,Bank,Shop & Service,17,2,Commercial & Mercantile
Kolonnawa urban council,6.93486,79.891814,Capitol Building,Professional & Other Places,4,4,Professional
Ramani Fernando Salons (Jaic Hilton),6.934111,79.894045,Cosmetics Shop,Shop & Service,31,18,Hotels & Restaurants
Dehiwala-Mt Lavinia Cemetary,6.937442,79.895264,Shrine,Professional & Other Places,39,9,Professional
Wellampitiya Medical Center,6.93934,79.891907,Medical Center,Professional & Other Places,14,7,Professional
Sampath Bank - Wellampitiya,6.935954,79.895297,Bank,Shop & Service,70,31,Commercial & Mercantile
Sathosa Motors PLC ( DMS Division),6.937081,79.898222,Tech Startup,Professional & Other Places,2,2,Professional
Masjidual Darul Salam Jummah Mosque,6.936564,79.899408,Mosque,Professional & Other Places,7,4,Residential
Wellampitiya Pharmacy,6.937444,79.895263,Optical Shop,Shop & Service,248,16,Hotels & Restaurants
Masjid Omer Jumma Masjid,6.940716,79.903191,Mosque,Professional & Other Places,208,13,Residential
Rahma Jumma Masjid,6.934481,79.901479,Mosque,Professional & Other Places,5,3,Residential
jobshop.lk,6.938196,79.900988,Office,Professional & Other Places,2,2,Professional
Kotikawatta,6.935998,79.916289,Metro Station,Travel & Transport,111,29,Transportation
Angoda,6.935858,79.915758,Bus Station,Travel & Transport,95,61,Transportation
Sunil Saloon,6.935933,79.918515,Bus Station,Travel & Transport,27,2,Transportation
Keells Super,6.935501,79.915409,Department Store,Shop & Service,137,55,Administration
Pizza Hut,6.936044,79.9166,Pizza Place,Food,37,29,Hotels & Restaurants
Kotikawatta market,6.938953,79.9149,Pizza Place,Food,33,12,Hotels & Restaurants
"Cargills food city, Kotikawatta",6.93523,79.916316,Grocery Store,Shop & Service,191,64,Commercial & Mercantile
Commercial Bank Kotikawatte,6.935345,79.921066,Bank,Shop & Service,52,21,Commercial & Mercantile
Mangala Motors,6.935483,79.925635,Auto Garage,Shop & Service,10,3,Commercial & Mercantile
Angoda junction,6.935931,79.927755,Bus Station,Travel & Transport,256,131,Transportation
Cricket Practice Nets,6.93663,79.93107,Athletics & Sports,Outdoors & Recreation,3,2,Recreation
Shades,6.93614,79.931459,Clothing Store,Shop & Service,25,14,Commercial & Mercantile
Bird Park,6.944669,79.94275,Park,Outdoors & Recreation,33,27,Recreation
Water World Underwater Tunnel,6.944472,79.942319,Aquarium,Arts & Entertainment,22,21,Recreation
Ambathale,6.937794,79.950039,Bus Station,Travel & Transport,17,10,Transportation
Manelwathu Maha Viharaya,6.945582,79.95158,Temple,Professional & Other Places,70,51,Residential
A&E Lanka Pvt Ltd,6.937775,79.953635,Office,Professional & Other Places,67,13,Professional
Laugfs Engineering,6.942849,79.961163,Other Repair Shop,Shop & Service,6,4,Hotels & Restaurants
Fresco,6.938494,79.956947,Bakery,Food,6,3,Professional
Fine Finish Engineering,6.941829,79.963507,Factory,Professional & Other Places,23,2,Professional
Hotel Grand Arena,6.937748,79.959988,Hotel,Travel & Transport,13,12,Hotels & Restaurants
Outer Circular  Expressway Interchange,6.938687,79.970739,Toll Booth,Travel & Transport,826,423,Transportation
welivita,6.936715,79.967642,Church,Professional & Other Places,61,27,Residential
Welivita Church,6.936221,79.967757,Cemetery,Outdoors & Recreation,8,6,Professional
Lion Brewery,6.941303,79.980145,Office,Professional & Other Places,132,68,Professional
NDB Bank - Kaduwela,6.937115,79.979823,Bank,Shop & Service,7,2,Commercial & Mercantile
Mahamewnaawa Asapuwa Kaduwela,6.936381,79.976453,Spiritual Center,Professional & Other Places,78,24,Professional
Ceylinco Life Kaduwela,6.937139,79.979474,Office,Professional & Other Places,11,3,Professional
FIt And FUN,6.937148,79.979538,Gym,Outdoors & Recreation,102,12,Recreation
BOC Kaduwela,6.934766,79.977742,Bank,Shop & Service,14,5,Commercial & Mercantile
Remarko,6.937041,79.979487,Bakery,Food,7,6,Professional
Samindra Rever Face,6.938109,79.978474,Bar,Nightlife Spot,27,10,Hotels & Restaurants
Una Sevana,6.938016,79.977502,BBQ Joint,Food,22,20,Commercial & Mercantile
Kaduwela Bus Stand,6.9362,79.983198,Bus Station,Travel & Transport,1066,202,Transportation
Sesanda Pooya Bhanda And Atapirikara,6.934823,79.983603,Gift Shop,Shop & Service,27,2,Hotels & Restaurants
Perera & Sons,6.936359,79.983171,Bakery,Food,18,13,Professional
Commercial Bank,6.937143,79.982417,Bank,Shop & Service,32,18,Commercial & Mercantile
Filling Station,6.936353,79.984288,Gas Station,Shop & Service,42,16,Commercial & Mercantile
Bandara  Watta,6.942512,79.989441,General Travel,Travel & Transport,281,67,Transportation
The Platinum,6.934916,79.985161,IT Services,Shop & Service,7,2,Professional
Samindro Restuarant,6.936051,79.98452,Restaurant,Food,16,9,Hotels & Restaurants
John Keels Houses,6.93528,80.004764,Residential Building (Apartment / Condo),Residence,22,6,Professional
pahathgama junction,6.935129,80.089866,Road,Travel & Transport,8,4,Transportation
Linea Aqua,6.943067,80.089937,Factory,Professional & Other Places,156,32,Professional
Pugoda,6.938889,80.109567,Coffee Shop,Food,10,9,Hotels & Restaurants
Salawa,6.937753,80.125545,General Travel,Travel & Transport,44,19,Transportation
Kosgama,6.939378,80.135822,General Travel,Travel & Transport,433,193,Transportation
Reliance,6.940008,80.149168,Bakery,Food,9,9,Professional
Reliance,6.939924,80.155366,Bakery,Food,5,3,Professional
Nelum Ambula Restaurant and Juice bar,6.939721,80.162103,Buffet,Food,3,3,Commercial & Mercantile
Fresh Way,6.935477,80.192822,Comfort Food Restaurant,Food,37,32,Hotels & Restaurants
Maniyangama Raja Maha Viharaya[මානියන්ගම රජමහා විහාරය],6.943401,80.219749,Buddhist Temple,Professional & Other Places,8,3,Residential
Cafe 64,6.931845,79.842523,Café,Food,913,413,Commercial & Mercantile
Colombo Fort Beach,6.931353,79.842441,Beach,Outdoors & Recreation,41,37,Administration
Presidential Secretariat Office,6.930985,79.842882,Government Building,Professional & Other Places,174,85,Professional
Margarita Blue,6.931676,79.842665,Bar,Nightlife Spot,260,192,Hotels & Restaurants
Lobby Bar,6.931639,79.842948,Hotel Bar,Nightlife Spot,133,83,Hotels & Restaurants
Bank Of Ceylon - Travel Department,6.932074,79.842446,Travel Agency,Shop & Service,6,5,Transportation
Petroleum Resourse Division Secretariat,6.931113,79.84266,Travel Agency,Shop & Service,11,2,Transportation
Galadari Hotel Rooftop,6.931583,79.842791,Building,Professional & Other Places,29,23,Professional
Bank Of Ceylon Wtc Branch,6.931093,79.842386,Bank,Shop & Service,3,3,Commercial & Mercantile
"Lobby Bar, Hotel Galadari",6.931665,79.842594,Distillery,Professional & Other Places,14,13,Professional
Air Travel Services (pvt) Ltd,6.93134,79.842353,Tourist Information Center,Travel & Transport,5,5,Hotels & Restaurants
Gaffoor Building,6.931767,79.842397,Road,Travel & Transport,2,2,Transportation
Cinnamon Lakeside,6.929097,79.849589,Hotel,Travel & Transport,8950,3757,Hotels & Restaurants
SLECC,6.932282,79.849328,General Entertainment,Arts & Entertainment,1592,993,Recreation
Power Drome,6.928615,79.8497,Gym,Outdoors & Recreation,762,36,Recreation
King's Court - Cinnamon Lakeside Hotel,6.929215,79.849109,Event Space,Professional & Other Places,350,261,Professional
The Dining Room,6.929086,79.849601,Coffee Shop,Food,434,264,Hotels & Restaurants
Bally's Casino,6.932339,79.850159,Casino,Arts & Entertainment,413,292,Recreation
Goodies,6.928685,79.849062,Coffee Shop,Food,654,296,Hotels & Restaurants
Creases 'n' Pleats Cinnamon Lakeside,6.9286,79.849251,Laundry Service,Shop & Service,187,37,Professional
4th Platform,6.933268,79.851007,Platform,Travel & Transport,131,31,Transportation
Royal Thai Restaurant,6.929281,79.849771,Thai Restaurant,Food,528,329,Hotels & Restaurants
7 Degrees North,6.929368,79.849749,Bar,Nightlife Spot,1145,624,Hotels & Restaurants
The Library,6.929047,79.85,Pub,Nightlife Spot,486,134,Hotels & Restaurants
8 Degrees on the Lake,6.929494,79.850329,Harbor / Marina,Outdoors & Recreation,133,107,Hotels & Restaurants
Colombo Rowing Club,6.931115,79.847812,Water Park,Arts & Entertainment,859,341,Recreation
Department of Inland Revenue,6.929592,79.848146,Capitol Building,Professional & Other Places,368,105,Professional
Lake House Book Shop,6.929861,79.84767,Bookstore,Shop & Service,36,21,Commercial & Mercantile
Earls Court - Cinnamon Lakeside,6.929131,79.850345,Bookstore,Shop & Service,65,60,Commercial & Mercantile
EMS Speed Post,6.932457,79.851275,Post Office,Professional & Other Places,67,42,Professional
Department Of Inland Revenue,6.929773,79.847271,Government Building,Professional & Other Places,24,10,Professional
"Reservation Office,Fort Railway Station",6.932804,79.850044,Office,Professional & Other Places,3,3,Professional
Cinnamon Lake Pool Side,6.929286,79.849853,Pool,Outdoors & Recreation,488,313,Recreation
Central Mail Exchange,6.932508,79.851744,Post Office,Professional & Other Places,204,143,Professional
Cinnamon Lakeside Squash Court,6.928899,79.850088,Squash Court,Outdoors & Recreation,38,3,Administration
Sampath Bank,6.93287,79.849513,Building,Professional & Other Places,111,62,Professional
Long Feng Chinese Restaurant,6.929306,79.84975,Chinese Restaurant,Food,299,198,Hotels & Restaurants
East Tower 22nd floor,6.930119,79.847949,Building,Professional & Other Places,3,3,Professional
John Keells Holdings PLC,6.928452,79.849618,Office,Professional & Other Places,863,172,Professional
Sri Lankan Ladies,6.929358,79.849847,Strip Club,Nightlife Spot,14,12, 
Nadines Salon,6.928999,79.849606,Salon / Barbershop,Shop & Service,4,3,Hotels & Restaurants
Unitech trading,6.931534,79.850132,Electronics Store,Shop & Service,21,18,Commercial & Mercantile
Calcey Technologies,6.930147,79.861514,Office,Professional & Other Places,7639,135,Professional
Pettah Central Bus Station,6.933814,79.855547,Bus Station,Travel & Transport,11232,2025,Transportation
WSO2,6.9303,79.861656,Office,Professional & Other Places,890,55,Professional
TRACE Expert City,6.929707,79.861662,Coworking Space,Professional & Other Places,961,208,Professional
Siska Management Systems (Pvt) Ltd,6.928011,79.863647,Office,Professional & Other Places,461,12,Professional
T. B. Jayah Mawatha,6.927757,79.86228,Road,Travel & Transport,666,37,Transportation
Floating Market,6.933497,79.85553,Floating Market,Shop & Service,1295,676,Commercial & Mercantile
Gamini hall bus halt,6.927019,79.861656,Bus Station,Travel & Transport,438,53,Transportation
Cinecity Cinema Complex,6.929777,79.863702,Multiplex,Arts & Entertainment,951,380,Recreation
Maradana Junction,6.928656,79.864314,Road,Travel & Transport,2504,465,Transportation
Supreme court complex,6.935416,79.861078,Courthouse,Professional & Other Places,491,174,Administration
